kind,net,layer,width_mm,start_x_mm,start_y_mm,end_x_mm,end_y_mm,diameter_mm,drill_mm,start_layer,end_layer
segment,PB_I2C_SCL,In3.Cu,0.150000,53.072800,54.869500,54.221000,56.017700,,,,
segment,PB_I2C_SCL,In3.Cu,0.150000,54.221000,56.017700,56.374500,56.017700,,,,
segment,PB_I2C_SCL,In3.Cu,0.150000,56.374500,56.017700,57.032800,55.359400,,,,
segment,PB_I2C_SCL,In3.Cu,0.150000,57.032800,55.359400,57.667600,55.359400,,,,
segment,PB_I2C_SCL,In3.Cu,0.150000,57.667600,55.359400,58.081100,55.772900,,,,
segment,PB_I2C_SCL,In3.Cu,0.150000,58.788500,43.644000,59.450400,44.305900,,,,
segment,PB_I2C_SCL,In3.Cu,0.150000,59.450400,44.305900,64.254900,44.305900,,,,
segment,PB_I2C_SCL,In3.Cu,0.150000,64.254900,44.305900,64.514000,44.046800,,,,
segment,PB_I2C_SDA,B.Cu,0.150000,64.000000,31.358200,64.000000,32.550000,,,,
segment,PB_I2C_SDA,B.Cu,0.150000,64.000000,31.358200,65.077500,30.280700,,,,
segment,PB_I2C_SDA,F.Cu,0.150000,16.200000,46.000000,16.200000,46.304000,,,,
segment,PB_I2C_SDA,F.Cu,0.150000,16.200000,46.304000,16.722600,46.826600,,,,
segment,PB_I2C_SDA,F.Cu,0.150000,37.450000,54.500000,38.476700,54.500000,,,,
segment,PB_I2C_SDA,F.Cu,0.150000,38.476700,54.084700,38.476700,54.500000,,,,
segment,PB_I2C_SDA,F.Cu,0.150000,38.476700,54.084700,38.666000,53.895400,,,,
segment,PB_I2C_SDA,F.Cu,0.150000,57.075000,44.414200,57.075000,44.900000,,,,
segment,PB_I2C_SDA,F.Cu,0.150000,57.075000,44.414200,59.019200,42.470000,,,,
segment,PB_I2C_SDA,F.Cu,0.150000,59.019200,42.470000,64.893300,42.470000,,,,
segment,PB_I2C_SDA,F.Cu,0.150000,59.800000,54.000000,60.341100,54.541100,,,,
segment,PB_I2C_SDA,F.Cu,0.150000,60.341100,54.541100,60.341100,55.269500,,,,
segment,PB_I2C_SDA,F.Cu,0.150000,60.341100,55.269500,60.341100,55.414400,,,,
segment,PB_I2C_SDA,F.Cu,0.150000,60.341100,55.414400,61.900000,56.973300,,,,
segment,PB_I2C_SDA,F.Cu,0.150000,61.900000,56.973300,61.900000,58.000000,,,,
segment,PB_I2C_SDA,F.Cu,0.150000,64.893300,42.079600,64.893300,42.470000,,,,
segment,PB_I2C_SDA,F.Cu,0.150000,64.893300,42.470000,65.113300,42.470000,,,,
segment,PB_I2C_SDA,F.Cu,0.150000,65.077500,30.280700,65.279600,30.482800,,,,
segment,PB_I2C_SDA,F.Cu,0.150000,65.113300,42.470000,65.273300,42.630000,,,,
segment,PB_I2C_SDA,F.Cu,0.150000,65.273300,42.630000,66.400000,42.630000,,,,
segment,PB_I2C_SDA,F.Cu,0.150000,65.279600,30.482800,66.365500,30.482800,,,,
segment,PB_I2C_SDA,F.Cu,0.150000,65.400000,25.100000,66.526700,25.100000,,,,
segment,PB_I2C_SDA,F.Cu,0.150000,65.920000,34.500000,66.446700,34.500000,,,,
segment,PB_I2C_SDA,F.Cu,0.150000,66.365500,30.482800,66.446700,30.564000,,,,
segment,PB_I2C_SDA,F.Cu,0.150000,66.365500,30.482800,66.647800,30.200500,,,,
segment,PB_I2C_SDA,F.Cu,0.150000,66.446700,30.564000,66.446700,34.500000,,,,
segment,PB_I2C_SDA,F.Cu,0.150000,66.526700,25.100000,66.647800,25.221100,,,,
segment,PB_I2C_SDA,F.Cu,0.150000,66.647800,25.221100,66.647800,30.200500,,,,
segment,PB_I2C_SDA,In1.Cu,0.150000,33.565400,48.736900,33.565400,51.922700,,,,
segment,PB_I2C_SDA,In1.Cu,0.150000,33.565400,48.736900,33.843800,48.458500,,,,
segment,PB_I2C_SDA,In1.Cu,0.150000,33.565400,51.922700,34.727400,53.084700,,,,
segment,PB_I2C_SDA,In1.Cu,0.150000,34.727400,53.084700,34.727400,53.906700,,,,
segment,PB_I2C_SDA,In1.Cu,0.150000,34.727400,53.906700,35.667200,54.846500,,,,
segment,PB_I2C_SDA,In1.Cu,0.150000,35.667200,54.846500,37.714900,54.846500,,,,
segment,PB_I2C_SDA,In1.Cu,0.150000,37.714900,54.846500,38.666000,53.895400,,,,
segment,PB_I2C_SDA,In1.Cu,0.150000,60.341100,55.269500,61.055600,54.555000,,,,
segment,PB_I2C_SDA,In1.Cu,0.150000,61.055600,49.608800,61.055600,54.555000,,,,
segment,PB_I2C_SDA,In1.Cu,0.150000,61.055600,49.608800,62.383500,48.280900,,,,
segment,PB_I2C_SDA,In1.Cu,0.150000,62.383500,47.028600,62.383500,48.280900,,,,
segment,PB_I2C_SDA,In1.Cu,0.150000,62.383500,47.028600,65.069800,44.342300,,,,
segment,PB_I2C_SDA,In1.Cu,0.150000,64.893300,39.760800,64.893300,42.079600,,,,
segment,PB_I2C_SDA,In1.Cu,0.150000,64.893300,39.760800,65.404500,39.249600,,,,
segment,PB_I2C_SDA,In1.Cu,0.150000,64.893300,42.079600,65.069800,42.256100,,,,
segment,PB_I2C_SDA,In1.Cu,0.150000,65.069800,42.256100,65.069800,44.342300,,,,
segment,PB_I2C_SDA,In1.Cu,0.150000,65.077500,30.280700,65.077500,32.008500,,,,
segment,PB_I2C_SDA,In1.Cu,0.150000,65.077500,32.008500,65.404500,32.335500,,,,
segment,PB_I2C_SDA,In1.Cu,0.150000,65.404500,32.335500,65.404500,39.249600,,,,
segment,PB_I2C_SDA,In3.Cu,0.150000,16.722600,46.826600,18.520400,46.826600,,,,
segment,PB_I2C_SDA,In3.Cu,0.150000,18.520400,46.826600,20.372100,48.678300,,,,
segment,PB_I2C_SDA,In3.Cu,0.150000,20.372100,48.678300,26.870100,48.678300,,,,
segment,PB_I2C_SDA,In3.Cu,0.150000,26.870100,48.678300,27.089900,48.458500,,,,
segment,PB_I2C_SDA,In3.Cu,0.150000,27.089900,48.458500,33.843800,48.458500,,,,
segment,PB_I2C_SDA,In3.Cu,0.150000,38.666000,53.895400,38.745700,53.815700,,,,
segment,PB_I2C_SDA,In3.Cu,0.150000,38.745700,53.815700,42.242300,53.815700,,,,
segment,PB_I2C_SDA,In3.Cu,0.150000,42.242300,53.815700,42.518100,54.091500,,,,
segment,PB_I2C_SDA,In3.Cu,0.150000,42.518100,54.091500,50.162300,54.091500,,,,
segment,PB_I2C_SDA,In3.Cu,0.150000,50.162300,54.091500,50.638600,54.567800,,,,
segment,PB_I2C_SDA,In3.Cu,0.150000,50.638600,54.567800,53.197800,54.567800,,,,
segment,PB_I2C_SDA,In3.Cu,0.150000,53.197800,54.567800,54.346000,55.716000,,,,
segment,PB_I2C_SDA,In3.Cu,0.150000,54.346000,55.716000,56.249500,55.716000,,,,
segment,PB_I2C_SDA,In3.Cu,0.150000,56.249500,55.716000,56.933900,55.031600,,,,
segment,PB_I2C_SDA,In3.Cu,0.150000,56.933900,55.031600,60.103200,55.031600,,,,
segment,PB_I2C_SDA,In3.Cu,0.150000,60.103200,55.031600,60.341100,55.269500,,,,
segment,PB_ID_ADC,B.Cu,0.150000,55.384700,52.807200,55.543500,52.807200,,,,
segment,PB_ID_ADC,B.Cu,0.150000,55.543500,52.807200,56.429200,51.921500,,,,
segment,PB_ID_ADC,B.Cu,0.150000,56.429200,50.639700,56.429200,51.921500,,,,
segment,PB_ID_ADC,B.Cu,0.150000,56.429200,50.639700,58.672000,48.396900,,,,
segment,PB_ID_ADC,B.Cu,0.150000,58.672000,46.887900,58.672000,48.396900,,,,
segment,PB_ID_ADC,B.Cu,0.150000,62.400000,31.757800,62.400000,32.550000,,,,
segment,PB_ID_ADC,B.Cu,0.150000,62.400000,31.757800,63.160300,30.997500,,,,
segment,PB_ID_ADC,B.Cu,0.150000,63.160300,30.997500,63.670500,30.997500,,,,
segment,PB_ID_ADC,B.Cu,0.150000,63.670500,30.997400,63.670500,30.997500,,,,
segment,PB_ID_ADC,F.Cu,0.150000,52.550000,53.000000,55.191900,53.000000,,,,
segment,PB_ID_ADC,F.Cu,0.150000,55.191900,53.000000,55.384700,52.807200,,,,
segment,PB_ID_ADC,In1.Cu,0.150000,62.424000,45.934000,63.893400,44.464600,,,,
segment,PB_ID_ADC,In1.Cu,0.150000,63.670500,30.997400,63.670500,34.509700,,,,
segment,PB_ID_ADC,In1.Cu,0.150000,63.670500,34.509700,63.893400,34.732600,,,,
segment,PB_ID_ADC,In1.Cu,0.150000,63.893400,34.732600,63.893400,44.464600,,,,
segment,PB_ID_ADC,In3.Cu,0.150000,58.672000,46.887900,59.625900,45.934000,,,,
segment,PB_ID_ADC,In3.Cu,0.150000,59.625900,45.934000,62.424000,45.934000,,,,
segment,PB_PWR_GOOD,B.Cu,0.150000,55.023900,37.626100,55.023900,48.809900,,,,
segment,PB_PWR_GOOD,B.Cu,0.150000,55.023900,37.626100,55.200000,37.450000,,,,
segment,PB_PWR_GOOD,F.Cu,0.150000,13.000000,42.300000,13.920600,43.220600,,,,
segment,PB_PWR_GOOD,F.Cu,0.150000,13.920600,43.220600,15.169200,43.220600,,,,
segment,PB_PWR_GOOD,F.Cu,0.150000,18.950000,36.300000,18.950000,36.976700,,,,
segment,PB_PWR_GOOD,F.Cu,0.150000,18.950000,36.976700,19.542200,36.976700,,,,
segment,PB_PWR_GOOD,F.Cu,0.150000,37.450000,49.500000,38.476700,49.500000,,,,
segment,PB_PWR_GOOD,F.Cu,0.150000,38.476700,49.500000,38.613800,49.637100,,,,
segment,PB_PWR_GOOD,F.Cu,0.150000,38.613800,49.637100,38.660200,49.637100,,,,
segment,PB_PWR_GOOD,In1.Cu,0.150000,15.169200,43.220600,15.169200,43.317100,,,,
segment,PB_PWR_GOOD,In1.Cu,0.150000,15.169200,43.317100,16.281300,44.429200,,,,
segment,PB_PWR_GOOD,In1.Cu,0.150000,16.281300,44.429200,16.747600,44.429200,,,,
segment,PB_PWR_GOOD,In1.Cu,0.150000,16.747600,44.429200,17.298000,43.878800,,,,
segment,PB_PWR_GOOD,In1.Cu,0.150000,17.298000,39.220900,17.298000,43.878800,,,,
segment,PB_PWR_GOOD,In1.Cu,0.150000,17.298000,39.220900,19.542200,36.976700,,,,
segment,PB_PWR_GOOD,In1.Cu,0.150000,38.392900,35.058700,38.392900,40.038600,,,,
segment,PB_PWR_GOOD,In1.Cu,0.150000,38.392900,35.058700,38.574300,34.877300,,,,
segment,PB_PWR_GOOD,In1.Cu,0.150000,38.392900,40.038600,38.660200,40.305900,,,,
segment,PB_PWR_GOOD,In1.Cu,0.150000,38.660200,40.305900,38.660200,49.637100,,,,
segment,PB_PWR_GOOD,In3.Cu,0.150000,19.542200,36.976700,20.950400,35.568500,,,,
segment,PB_PWR_GOOD,In3.Cu,0.150000,20.950400,35.568500,30.042400,35.568500,,,,
segment,PB_PWR_GOOD,In3.Cu,0.150000,30.042400,35.568500,30.252100,35.358800,,,,
segment,PB_PWR_GOOD,In3.Cu,0.150000,30.252100,35.358800,33.820500,35.358800,,,,
segment,PB_PWR_GOOD,In3.Cu,0.150000,33.820500,35.358800,34.047100,35.132200,,,,
segment,PB_PWR_GOOD,In3.Cu,0.150000,34.047100,35.132200,38.319400,35.132200,,,,
segment,PB_PWR_GOOD,In3.Cu,0.150000,38.319400,35.132200,38.574300,34.877300,,,,
segment,PB_PWR_GOOD,In3.Cu,0.150000,38.660200,49.637100,38.899600,49.397700,,,,
segment,PB_PWR_GOOD,In3.Cu,0.150000,38.899600,49.397700,47.284800,49.397700,,,,
segment,PB_PWR_GOOD,In3.Cu,0.150000,47.284800,49.397700,47.832300,48.850200,,,,
segment,PB_PWR_GOOD,In3.Cu,0.150000,47.832300,48.850200,50.212700,48.850200,,,,
segment,PB_PWR_GOOD,In3.Cu,0.150000,50.212700,48.850200,50.236800,48.874300,,,,
segment,PB_PWR_GOOD,In3.Cu,0.150000,50.236800,48.874300,51.631700,48.874300,,,,
segment,PB_PWR_GOOD,In3.Cu,0.150000,51.631700,48.874300,51.871200,48.634800,,,,
segment,PB_PWR_GOOD,In3.Cu,0.150000,51.871200,48.634800,54.848800,48.634800,,,,
segment,PB_PWR_GOOD,In3.Cu,0.150000,54.848800,48.634800,55.023900,48.809900,,,,
segment,PB_SPI_CS0,B.Cu,0.150000,59.200000,32.550000,59.200000,35.400000,,,,
segment,PB_SPI_CS0,F.Cu,0.150000,36.400000,35.400000,36.400000,46.500000,,,,
segment,PB_SPI_CS0,F.Cu,0.150000,36.400000,35.400000,59.200000,35.400000,,,,
segment,PB_SPI_CS0,F.Cu,0.150000,36.400000,46.500000,37.450000,46.500000,,,,
segment,PB_SPI_CS1,B.Cu,0.150000,57.685500,34.836600,57.798600,34.836600,,,,
segment,PB_SPI_CS1,B.Cu,0.150000,57.798600,34.836600,58.466400,34.168800,,,,
segment,PB_SPI_CS1,B.Cu,0.150000,58.400000,32.550000,58.466400,32.616400,,,,
segment,PB_SPI_CS1,B.Cu,0.150000,58.466400,32.616400,58.466400,34.168800,,,,
segment,PB_SPI_CS1,F.Cu,0.150000,52.550000,52.500000,53.576700,52.500000,,,,
segment,PB_SPI_CS1,F.Cu,0.150000,53.576700,52.500000,53.773700,52.303000,,,,
segment,PB_SPI_CS1,F.Cu,0.150000,53.773700,52.303000,55.554800,52.303000,,,,
segment,PB_SPI_CS1,F.Cu,0.150000,55.554800,52.303000,55.954300,52.702500,,,,
segment,PB_SPI_CS1,F.Cu,0.150000,55.954300,52.702500,56.904400,52.702500,,,,
segment,PB_SPI_CS1,In1.Cu,0.150000,56.904400,52.702500,57.001800,52.702500,,,,
segment,PB_SPI_CS1,In1.Cu,0.150000,57.001800,52.702500,57.858800,51.845500,,,,
segment,PB_SPI_CS1,In1.Cu,0.150000,57.685500,34.836600,57.918300,35.069400,,,,
segment,PB_SPI_CS1,In1.Cu,0.150000,57.858800,40.098200,57.858800,51.845500,,,,
segment,PB_SPI_CS1,In1.Cu,0.150000,57.858800,40.098200,57.918300,40.038700,,,,
segment,PB_SPI_CS1,In1.Cu,0.150000,57.918300,35.069400,57.918300,40.038700,,,,
segment,PB_SPI_MISO,B.Cu,0.150000,60.670500,32.679500,60.670500,35.292100,,,,
segment,PB_SPI_MISO,B.Cu,0.150000,60.670500,32.679500,60.800000,32.550000,,,,
segment,PB_SPI_MISO,F.Cu,0.150000,36.221200,53.053700,36.369600,53.053700,,,,
segment,PB_SPI_MISO,F.Cu,0.150000,36.369600,53.053700,36.423300,53.000000,,,,
segment,PB_SPI_MISO,F.Cu,0.150000,36.423300,53.000000,37.450000,53.000000,,,,
segment,PB_SPI_MISO,F.Cu,0.150000,84.003200,31.630100,84.183300,31.450000,,,,
segment,PB_SPI_MISO,F.Cu,0.150000,84.183300,31.280000,84.183300,31.450000,,,,
segment,PB_SPI_MISO,F.Cu,0.150000,84.183300,31.280000,85.410000,31.280000,,,,
segment,PB_SPI_MISO,In1.Cu,0.150000,33.982400,34.272500,34.733700,35.023800,,,,
segment,PB_SPI_MISO,In1.Cu,0.150000,34.414200,47.765800,34.414200,51.423200,,,,
segment,PB_SPI_MISO,In1.Cu,0.150000,34.414200,47.765800,34.733700,47.446300,,,,
segment,PB_SPI_MISO,In1.Cu,0.150000,34.414200,51.423200,34.518800,51.527800,,,,
segment,PB_SPI_MISO,In1.Cu,0.150000,34.518800,51.527800,34.518800,51.761800,,,,
segment,PB_SPI_MISO,In1.Cu,0.150000,34.518800,51.761800,35.810700,53.053700,,,,
segment,PB_SPI_MISO,In1.Cu,0.150000,34.733700,35.023800,34.733700,47.446300,,,,
segment,PB_SPI_MISO,In1.Cu,0.150000,35.810700,53.053700,36.221200,53.053700,,,,
segment,PB_SPI_MISO,In3.Cu,0.150000,33.982400,34.272500,34.825200,33.429700,,,,
segment,PB_SPI_MISO,In3.Cu,0.150000,34.825200,33.429700,52.935500,33.429700,,,,
segment,PB_SPI_MISO,In3.Cu,0.150000,52.935500,33.429700,54.864400,35.358600,,,,
segment,PB_SPI_MISO,In3.Cu,0.150000,54.864400,35.358600,58.393000,35.358600,,,,
segment,PB_SPI_MISO,In3.Cu,0.150000,58.393000,35.358600,58.853000,34.898600,,,,
segment,PB_SPI_MISO,In3.Cu,0.150000,58.853000,34.898600,60.670500,34.898600,,,,
segment,PB_SPI_MISO,In3.Cu,0.150000,60.670500,34.277600,60.670500,34.898600,,,,
segment,PB_SPI_MISO,In3.Cu,0.150000,60.670500,34.277600,61.389600,33.558500,,,,
segment,PB_SPI_MISO,In3.Cu,0.150000,60.670500,34.898600,60.670500,35.292100,,,,
segment,PB_SPI_MISO,In3.Cu,0.150000,61.389600,33.558500,73.291900,33.558500,,,,
segment,PB_SPI_MISO,In3.Cu,0.150000,73.291900,33.558500,74.099200,34.365800,,,,
segment,PB_SPI_MISO,In3.Cu,0.150000,74.099200,34.365800,81.434300,34.365800,,,,
segment,PB_SPI_MISO,In3.Cu,0.150000,81.434300,34.365800,83.702900,32.097200,,,,
segment,PB_SPI_MISO,In3.Cu,0.150000,83.702900,31.930300,83.702900,32.097200,,,,
segment,PB_SPI_MISO,In3.Cu,0.150000,83.702900,31.930300,83.703000,31.930300,,,,
segment,PB_SPI_MISO,In3.Cu,0.150000,83.703000,31.930300,84.003200,31.630100,,,,
segment,PB_SPI_MOSI,B.Cu,0.150000,60.000000,29.887700,60.000000,32.550000,,,,
segment,PB_SPI_MOSI,B.Cu,0.150000,60.000000,29.887700,60.390300,29.497400,,,,
segment,PB_SPI_MOSI,F.Cu,0.150000,37.450000,53.500000,38.151700,53.500000,,,,
segment,PB_SPI_MOSI,F.Cu,0.150000,38.151700,53.500000,38.749000,52.902700,,,,
segment,PB_SPI_MOSI,F.Cu,0.150000,38.749000,52.034700,38.749000,52.902700,,,,
segment,PB_SPI_MOSI,F.Cu,0.150000,85.410000,26.890000,86.636700,26.890000,,,,
segment,PB_SPI_MOSI,F.Cu,0.150000,86.636700,26.890000,86.636700,27.123400,,,,
segment,PB_SPI_MOSI,F.Cu,0.150000,86.636700,27.123400,86.828100,27.314800,,,,
segment,PB_SPI_MOSI,In1.Cu,0.150000,38.749000,50.222600,38.749000,52.034700,,,,
segment,PB_SPI_MOSI,In1.Cu,0.150000,38.749000,50.222600,39.202500,49.769100,,,,
segment,PB_SPI_MOSI,In1.Cu,0.150000,39.123300,40.261700,39.123300,48.531600,,,,
segment,PB_SPI_MOSI,In1.Cu,0.150000,39.123300,40.261700,39.346300,40.038700,,,,
